Gene Probeset Intensity
18201 1416412_at 164
26898 1416413_at 63.97
100952 1416414_at 206.8
51788 1416415_a_at 2976.77
14862 1416416_x_at 2384.34
66916 1416417_a_at 1840.94
57436 1416418_at 998.26
57436 1416419_s_at 2001.71
20005 1416420_a_at 7920.34
20823 1416421_a_at 446.2
20823 1416422_a_at 527.29
20823 1416423_x_at 371.71
66905 1416424_at 581.29
19298 1416425_at 495.66
271457 1416426_at 1616.37
12453 1416427_at 1603.8
59016 1416428_at 328.86
12359 1416429_a_at 1495.26
12359 1416430_at 953.46
67951 1416431_at 583.34
170768 1416432_at 131.43
19891 1416433_at 206.8
12049 1416434_at 87.4
17000 1416435_at 281.2
56046 1416436_a_at 335.97
30957 1416437_a_at 111.91
67959 1416438_at 830.26
66422 1416439_at 355.63
53599 1416440_at 2536.8
54381 1416441_at 1089.66
15936 1416442_at 352.63
56459 1416443_a_at 607.14
54326 1416444_at 71.11
72722 1416445_at 358.46
69981 1416446_at 801.2
69981 1416447_at 968.94
16434 1416448_at 500.37
20911 1416449_x_at 183.74
63856 1416450_at 130.57
63856 1416451_s_at 196.86
18242 1416452_at 1918.2
NA 1416453_x_at 3437.91
11475 1416454_s_at 386.03
12955 1416455_a_at 221.23
81600 1416456_a_at 79.91
51793 1416457_at 302.71
11841 1416458_at 331.03
11841 1416459_at 286.91
56727 1416460_at 74.57
53872 1416461_at 1358.77
53872 1416462_at 1215.14
53872 1416463_at 238.89
20533 1416464_at 87.4
30960 1416465_a_at 1691.54
30960 1416466_at 2666.51
13205 1416467_at 974.2
11668 1416468_at 4186.8
269593 1416469_at 215.4
103963 1416470_a_at 1934.43
99712 1416471_at 687.74
67043 1416472_at 1021.66
56741 1416473_a_at 629.4
56741 1416474_at 335.97
56550 1416475_at 298.89
56550 1416476_a_at 1865.49
56550 1416477_at 990.03
17448 1416478_a_at 2669.63
66154 1416479_a_at 710.14
NA 1416480_a_at 1367.89
56295 1416481_s_at 437.83
22129 1416482_at 136.57
22129 1416483_at 726.69
22129 1416484_at 472.71
